county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"DALLAS COUNTY, AL",AL,2005,01047 ,010472005,,,43820,,
"DALLAS COUNTY, AL",AL,2006,01047 ,010472006,,5071.0,43820,,11572.341396622547
"DALLAS COUNTY, AL",AL,2007,01047 ,010472007,,6138.0,43820,,14007.302601551803
"DALLAS COUNTY, AL",AL,2008,01047 ,010472008,,7681.0,43820,,17528.52578731173
"DALLAS COUNTY, AL",AL,2009,01047 ,010472009,,7231.0,43820,,16501.597444089457
"DALLAS COUNTY, AL",AL,2010,01047 ,010472010,,6819.0,43820,,15561.387494294842
"DALLAS COUNTY, AL",AL,2011,01047 ,010472011,,6971.0,43820,,15908.261068005477
"DALLAS COUNTY, AL",AL,2012,01047 ,010472012,,8588.0,43820,,19598.356914650845
"DALLAS COUNTY, AL",AL,2013,01047 ,010472013,,9027.0,43820,,20600.182565038795
"DALLAS COUNTY, AL",AL,2014,01047 ,010472014,,7437.0,43820,,16971.702418986766
"DALLAS COUNTY, AL",AL,2015,01047 ,010472015,,,43820,,
"DEKALB COUNTY, AL",AL,2003,01049 ,010492003,,,71109,,
"DEKALB COUNTY, AL",AL,2004,01049 ,010492004,,,71109,,
"DEKALB COUNTY, AL",AL,2005,01049 ,010492005,,,71109,,
"DEKALB COUNTY, AL",AL,2006,01049 ,010492006,,9206.0,71109,,12946.321843929742
"DEKALB COUNTY, AL",AL,2007,01049 ,010492007,,10668.0,71109,,15002.320381386322
"DEKALB COUNTY, AL",AL,2008,01049 ,010492008,,11838.0,71109,,16647.681728051302
"DEKALB COUNTY, AL",AL,2009,01049 ,010492009,,13027.0,71109,,18319.76261795272
"DEKALB COUNTY, AL",AL,2010,01049 ,010492010,,14866.0,71109,,20905.93314489024
"DEKALB COUNTY, AL",AL,2011,01049 ,010492011,11.0,17496.0,71109,15.469209242149377,24604.48044551323
"DEKALB COUNTY, AL",AL,2012,01049 ,010492012,15.0,21256.0,71109,21.094376239294604,29892.13742282974
"DEKALB COUNTY, AL",AL,2013,01049 ,010492013,20.0,22082.0,71109,28.125834985726136,31053.73440774023
"DEKALB COUNTY, AL",AL,2014,01049 ,010492014,,18567.0,71109,,26110.618908998862
"DEKALB COUNTY, AL",AL,2015,01049 ,010492015,17.0,,71109,23.90695973786722,
"ELMORE COUNTY, AL",AL,2003,01051 ,010512003,,,79303,,
"ELMORE COUNTY, AL",AL,2004,01051 ,010512004,,,79303,,
"ELMORE COUNTY, AL",AL,2005,01051 ,010512005,,,79303,,
"ELMORE COUNTY, AL",AL,2006,01051 ,010512006,,10806.0,79303,,13626.218428054424
"ELMORE COUNTY, AL",AL,2007,01051 ,010512007,,13175.0,79303,,16613.49507584833
"ELMORE COUNTY, AL",AL,2008,01051 ,010512008,,14925.0,79303,,18820.221177004652
"ELMORE COUNTY, AL",AL,2009,01051 ,010512009,,16205.0,79303,,20434.283696707564
"ELMORE COUNTY, AL",AL,2010,01051 ,010512010,,16880.0,79303,,21285.449478582148
"ELMORE COUNTY, AL",AL,2011,01051 ,010512011,,21129.0,79303,,26643.380452189704
"ELMORE COUNTY, AL",AL,2012,01051 ,010512012,,24442.0,79303,,30821.028208264506
"ELMORE COUNTY, AL",AL,2013,01051 ,010512013,,24407.0,79303,,30776.89368624138
"ELMORE COUNTY, AL",AL,2014,01051 ,010512014,,20125.0,79303,,25377.350163297728
"ELMORE COUNTY, AL",AL,2015,01051 ,010512015,,,79303,,
"ESCAMBIA COUNTY, AL",AL,2003,01053 ,010532003,,,38319,,
"ESCAMBIA COUNTY, AL",AL,2004,01053 ,010532004,,,38319,,
"ESCAMBIA COUNTY, AL",AL,2005,01053 ,010532005,,,38319,,
"ESCAMBIA COUNTY, AL",AL,2006,01053 ,010532006,,9739.0,38319,,25415.59017719669
"ESCAMBIA COUNTY, AL",AL,2007,01053 ,010532007,,10448.0,38319,,27265.847229833762
"ESCAMBIA COUNTY, AL",AL,2008,01053 ,010532008,,9747.0,38319,,25436.467548735614
"ESCAMBIA COUNTY, AL",AL,2009,01053 ,010532009,10.0,9945.0,38319,26.09671442365406,25953.182494323963
"ESCAMBIA COUNTY, AL",AL,2010,01053 ,010532010,,12114.0,38319,,31613.55985281453
"ESCAMBIA COUNTY, AL",AL,2011,01053 ,010532011,,11834.0,38319,,30882.85184895222
"ESCAMBIA COUNTY, AL",AL,2012,01053 ,010532012,,12141.0,38319,,31684.0209817584
"ESCAMBIA COUNTY, AL",AL,2013,01053 ,010532013,12.0,14599.0,38319,31.316057308384877,38098.593387092566
"ESCAMBIA COUNTY, AL",AL,2014,01053 ,010532014,10.0,14744.0,38319,26.09671442365406,38476.995746235545
"ESCAMBIA COUNTY, AL",AL,2015,01053 ,010532015,,,38319,,
"ETOWAH COUNTY, AL",AL,2003,01055 ,010552003,,,104430,,
"ETOWAH COUNTY, AL",AL,2004,01055 ,010552004,,,104430,,
"ETOWAH COUNTY, AL",AL,2005,01055 ,010552005,,,104430,,
"ETOWAH COUNTY, AL",AL,2006,01055 ,010552006,,26770.0,104430,,25634.396246289383
"ETOWAH COUNTY, AL",AL,2007,01055 ,010552007,,31412.0,104430,,30079.47907689361
"ETOWAH COUNTY, AL",AL,2008,01055 ,010552008,16.0,34629.0,104430,15.321267834913339,33160.01149095088
"ETOWAH COUNTY, AL",AL,2009,01055 ,010552009,14.0,37865.0,104430,13.406109355549171,36258.7379105621
"ETOWAH COUNTY, AL",AL,2010,01055 ,010552010,,40404.0,104430,,38690.03160011491
"ETOWAH COUNTY, AL",AL,2011,01055 ,010552011,14.0,49823.0,104430,13.406109355549171,47709.47045868046
"ETOWAH COUNTY, AL",AL,2012,01055 ,010552012,,55918.0,104430,,53545.91592454275
"ETOWAH COUNTY, AL",AL,2013,01055 ,010552013,19.0,55316.0,104430,18.19400555395959,52969.45322225414
"ETOWAH COUNTY, AL",AL,2014,01055 ,010552014,17.0,45669.0,104430,16.278847074595422,43731.68629704108
"ETOWAH COUNTY, AL",AL,2015,01055 ,010552015,22.0,,104430,21.06674327300584,
"FAYETTE COUNTY, AL",AL,2003,01057 ,010572003,,,17241,,
"FAYETTE COUNTY, AL",AL,2004,01057 ,010572004,,,17241,,
"FAYETTE COUNTY, AL",AL,2005,01057 ,010572005,,,17241,,
"FAYETTE COUNTY, AL",AL,2006,01057 ,010572006,,2743.0,17241,,15909.750014500318
"FAYETTE COUNTY, AL",AL,2007,01057 ,010572007,,2869.0,17241,,16640.566092454035
"FAYETTE COUNTY, AL",AL,2008,01057 ,010572008,,2612.0,17241,,15149.933298532567
"FAYETTE COUNTY, AL",AL,2009,01057 ,010572009,,2607.0,17241,,15120.932660518532
"FAYETTE COUNTY, AL",AL,2010,01057 ,010572010,,2787.0,17241,,16164.95562902384
"FAYETTE COUNTY, AL",AL,2011,01057 ,010572011,,3247.0,17241,,18833.014326315177
"FAYETTE COUNTY, AL",AL,2012,01057 ,010572012,,4116.0,17241,,23873.32521315469
"FAYETTE COUNTY, AL",AL,2013,01057 ,010572013,,4802.0,17241,,27852.21274868047
"FAYETTE COUNTY, AL",AL,2014,01057 ,010572014,,4793.0,17241,,27800.011600255202
"FAYETTE COUNTY, AL",AL,2015,01057 ,010572015,,,17241,,
"FRANKLIN COUNTY, AL",AL,2003,01059 ,010592003,,,31704,,
"FRANKLIN COUNTY, AL",AL,2004,01059 ,010592004,,,31704,,
"FRANKLIN COUNTY, AL",AL,2005,01059 ,010592005,,,31704,,
"FRANKLIN COUNTY, AL",AL,2006,01059 ,010592006,,8107.0,31704,,25570.905879384303
"FRANKLIN COUNTY, AL",AL,2007,01059 ,010592007,,10314.0,31704,,32532.17259651779
"FRANKLIN COUNTY, AL",AL,2008,01059 ,010592008,,12202.0,31704,,38487.257128438054
"FRANKLIN COUNTY, AL",AL,2009,01059 ,010592009,,12849.0,31704,,40528.00908402725
"FRANKLIN COUNTY, AL",AL,2010,01059 ,010592010,,13938.0,31704,,43962.90688872067
"FRANKLIN COUNTY, AL",AL,2011,01059 ,010592011,,14956.0,31704,,47173.85818824123
"FRANKLIN COUNTY, AL",AL,2012,01059 ,010592012,,15538.0,31704,,49009.58869543275
"FRANKLIN COUNTY, AL",AL,2013,01059 ,010592013,10.0,17318.0,31704,31.541761291950543,54624.022205399946
"FRANKLIN COUNTY, AL",AL,2014,01059 ,010592014,,14249.0,31704,,44943.85566490033
"FRANKLIN COUNTY, AL",AL,2015,01059 ,010592015,,,31704,,
"GENEVA COUNTY, AL",AL,2003,01061 ,010612003,,,26790,,
"GENEVA COUNTY, AL",AL,2004,01061 ,010612004,,,26790,,
"GENEVA COUNTY, AL",AL,2005,01061 ,010612005,,,26790,,
"GENEVA COUNTY, AL",AL,2006,01061 ,010612006,,4129.0,26790,,15412.467338559163
"GENEVA COUNTY, AL",AL,2007,01061 ,010612007,,3859.0,26790,,14404.628592758492
"GENEVA COUNTY, AL",AL,2008,01061 ,010612008,,4308.0,26790,,16080.627099664054
"GENEVA COUNTY, AL",AL,2009,01061 ,010612009,,5024.0,26790,,18753.266144083613
"GENEVA COUNTY, AL",AL,2010,01061 ,010612010,,5171.0,26790,,19301.97835013065
"GENEVA COUNTY, AL",AL,2011,01061 ,010612011,,6113.0,26790,,22818.215752146323
"GENEVA COUNTY, AL",AL,2012,01061 ,010612012,,6103.0,26790,,22780.888391190743
"GENEVA COUNTY, AL",AL,2013,01061 ,010612013,,6221.0,26790,,23221.351250466592
"GENEVA COUNTY, AL",AL,2014,01061 ,010612014,,5269.0,26790,,19667.786487495334
"GENEVA COUNTY, AL",AL,2015,01061 ,010612015,,,26790,,
"GREENE COUNTY, AL",AL,2003,01063 ,010632003,,,9045,,
"GREENE COUNTY, AL",AL,2004,01063 ,010632004,,,9045,,
"GREENE COUNTY, AL",AL,2005,01063 ,010632005,,,9045,,
"GREENE COUNTY, AL",AL,2006,01063 ,010632006,,203.0,9045,,2244.333886124931
"GREENE COUNTY, AL",AL,2007,01063 ,010632007,,285.0,9045,,3150.912106135987
"GREENE COUNTY, AL",AL,2008,01063 ,010632008,,312.0,9045,,3449.4195688225536
"GREENE COUNTY, AL",AL,2009,01063 ,010632009,,270.0,9045,,2985.0746268656717
"GREENE COUNTY, AL",AL,2010,01063 ,010632010,,238.0,9045,,2631.2880044223325
"GREENE COUNTY, AL",AL,2011,01063 ,010632011,,432.0,9045,,4776.119402985075
"GREENE COUNTY, AL",AL,2012,01063 ,010632012,,507.0,9045,,5605.306799336649
"GREENE COUNTY, AL",AL,2013,01063 ,010632013,,377.0,9045,,4168.048645660586
"GREENE COUNTY, AL",AL,2014,01063 ,010632014,,774.0,9045,,8557.21393034826
"GREENE COUNTY, AL",AL,2015,01063 ,010632015,,,9045,,
"HALE COUNTY, AL",AL,2003,01065 ,010652003,,,15760,,
"HALE COUNTY, AL",AL,2004,01065 ,010652004,,,15760,,
"HALE COUNTY, AL",AL,2005,01065 ,010652005,,,15760,,
"HALE COUNTY, AL",AL,2006,01065 ,010652006,,733.0,15760,,4651.015228426396
"HALE COUNTY, AL",AL,2007,01065 ,010652007,,907.0,15760,,5755.076142131979
"HALE COUNTY, AL",AL,2008,01065 ,010652008,,1156.0,15760,,7335.025380710659
"HALE COUNTY, AL",AL,2009,01065 ,010652009,,1365.0,15760,,8661.167512690356
"HALE COUNTY, AL",AL,2010,01065 ,010652010,,1564.0,15760,,9923.857868020305
"HALE COUNTY, AL",AL,2011,01065 ,010652011,,2044.0,15760,,12969.54314720812
"HALE COUNTY, AL",AL,2012,01065 ,010652012,,2537.0,15760,,16097.71573604061
"HALE COUNTY, AL",AL,2013,01065 ,010652013,,2269.0,15760,,14397.208121827412
"HALE COUNTY, AL",AL,2014,01065 ,010652014,,1989.0,15760,,12620.558375634519
"HALE COUNTY, AL",AL,2015,01065 ,010652015,,,15760,,
"HENRY COUNTY, AL",AL,2003,01067 ,010672003,,,17302,,
"HENRY COUNTY, AL",AL,2004,01067 ,010672004,,,17302,,
"HENRY COUNTY, AL",AL,2005,01067 ,010672005,,,17302,,
"HENRY COUNTY, AL",AL,2006,01067 ,010672006,,1372.0,17302,,7929.719107617617
"HENRY COUNTY, AL",AL,2007,01067 ,010672007,,1725.0,17302,,9969.94567102069
"HENRY COUNTY, AL",AL,2008,01067 ,010672008,,1977.0,17302,,11426.424690787191
"HENRY COUNTY, AL",AL,2009,01067 ,010672009,,2331.0,17302,,13472.430932840134
"HENRY COUNTY, AL",AL,2010,01067 ,010672010,,2298.0,17302,,13281.701537394521
"HENRY COUNTY, AL",AL,2011,01067 ,010672011,,2619.0,17302,,15136.97838400185
"HENRY COUNTY, AL",AL,2012,01067 ,010672012,,3388.0,17302,,19581.551265749626
"HENRY COUNTY, AL",AL,2013,01067 ,010672013,,3075.0,17302,,17772.511848341233
"HENRY COUNTY, AL",AL,2014,01067 ,010672014,,2419.0,17302,,13981.042654028435
"HENRY COUNTY, AL",AL,2015,01067 ,010672015,,,17302,,
"HOUSTON COUNTY, AL",AL,2003,01069 ,010692003,,,101547,,
"HOUSTON COUNTY, AL",AL,2004,01069 ,010692004,,,101547,,
"HOUSTON COUNTY, AL",AL,2005,01069 ,010692005,,,101547,,
"HOUSTON COUNTY, AL",AL,2006,01069 ,010692006,,21059.0,101547,,20738.18034998572
"HOUSTON COUNTY, AL",AL,2007,01069 ,010692007,10.0,25570.0,101547,9.847656750076318,25180.45830994515
"HOUSTON COUNTY, AL",AL,2008,01069 ,010692008,12.0,26609.0,101547,11.817188100091583,26203.629846278076
"HOUSTON COUNTY, AL",AL,2009,01069 ,010692009,10.0,31509.0,101547,9.847656750076318,31028.981653815474
"HOUSTON COUNTY, AL",AL,2010,01069 ,010692010,13.0,38349.0,101547,12.801953775099214,37764.778870867674
"HOUSTON COUNTY, AL",AL,2011,01069 ,010692011,12.0,39430.0,101547,11.817188100091583,38829.31056555093
"HOUSTON COUNTY, AL",AL,2012,01069 ,010692012,,38147.0,101547,,37565.85620451614
"HOUSTON COUNTY, AL",AL,2013,01069 ,010692013,17.0,35143.0,101547,16.741016475129744,34607.62011679321
"HOUSTON COUNTY, AL",AL,2014,01069 ,010692014,12.0,28796.0,101547,11.817188100091583,28357.312377519767
"HOUSTON COUNTY, AL",AL,2015,01069 ,010692015,10.0,,101547,9.847656750076318,
"JACKSON COUNTY, AL",AL,2003,01071 ,010712003,,,53227,,
"JACKSON COUNTY, AL",AL,2004,01071 ,010712004,,,53227,,
"JACKSON COUNTY, AL",AL,2005,01071 ,010712005,,,53227,,
"JACKSON COUNTY, AL",AL,2006,01071 ,010712006,,10629.0,53227,,19969.18856971086
"JACKSON COUNTY, AL",AL,2007,01071 ,010712007,,12216.0,53227,,22950.75807390986
"JACKSON COUNTY, AL",AL,2008,01071 ,010712008,,11717.0,53227,,22013.263944990325
"JACKSON COUNTY, AL",AL,2009,01071 ,010712009,,15216.0,53227,,28586.99532192309
"JACKSON COUNTY, AL",AL,2010,01071 ,010712010,,15728.0,53227,,29548.91314558401
"JACKSON COUNTY, AL",AL,2011,01071 ,010712011,,17169.0,53227,,32256.185770379696
"JACKSON COUNTY, AL",AL,2012,01071 ,010712012,11.0,20064.0,53227,20.666203242715163,37695.15471471246
"JACKSON COUNTY, AL",AL,2013,01071 ,010712013,,21563.0,53227,,40511.39459296974
"JACKSON COUNTY, AL",AL,2014,01071 ,010712014,,17423.0,53227,,32733.38719071148
"JACKSON COUNTY, AL",AL,2015,01071 ,010712015,,,53227,,
"JEFFERSON COUNTY, AL",AL,2003,01073 ,010732003,69.0,,658466,10.47890096071779,
"JEFFERSON COUNTY, AL",AL,2004,01073 ,010732004,63.0,,658466,9.567692181524938,
"JEFFERSON COUNTY, AL",AL,2005,01073 ,010732005,59.0,,658466,8.960219662063038,
"JEFFERSON COUNTY, AL",AL,2006,01073 ,010732006,86.0,135519.0,658466,13.060659168430869,20581.017091239333
"JEFFERSON COUNTY, AL",AL,2007,01073 ,010732007,93.0,144861.0,658466,14.123736077489195,21999.769160442604
"JEFFERSON COUNTY, AL",AL,2008,01073 ,010732008,83.0,158540.0,658466,12.605054778834441,24077.17330887244
"JEFFERSON COUNTY, AL",AL,2009,01073 ,010732009,129.0,174721.0,658466,19.5909887526463,26534.551518225697
"JEFFERSON COUNTY, AL",AL,2010,01073 ,010732010,70.0,189635.0,658466,10.630769090583264,28799.51280703939
"JEFFERSON COUNTY, AL",AL,2011,01073 ,010732011,109.0,240025.0,658466,16.553626155336797,36452.14787096069
"JEFFERSON COUNTY, AL",AL,2012,01073 ,010732012,108.0,250059.0,658466,16.401758025471324,37975.99268603087
"JEFFERSON COUNTY, AL",AL,2013,01073 ,010732013,116.0,265190.0,658466,17.616703064395125,40273.909359025376
"JEFFERSON COUNTY, AL",AL,2014,01073 ,010732014,210.0,215637.0,658466,31.892307271749797,32748.38791980148
"JEFFERSON COUNTY, AL",AL,2015,01073 ,010732015,177.0,,658466,26.88065898618911,
"LAMAR COUNTY, AL",AL,2003,01075 ,010752003,,,14564,,
"LAMAR COUNTY, AL",AL,2004,01075 ,010752004,,,14564,,
"LAMAR COUNTY, AL",AL,2005,01075 ,010752005,,,14564,,
"LAMAR COUNTY, AL",AL,2006,01075 ,010752006,,1583.0,14564,,10869.266684976654
"LAMAR COUNTY, AL",AL,2007,01075 ,010752007,,1654.0,14564,,11356.770118099423
"LAMAR COUNTY, AL",AL,2008,01075 ,010752008,,2002.0,14564,,13746.223564954682
"LAMAR COUNTY, AL",AL,2009,01075 ,010752009,,2353.0,14564,,16156.275748420765
"LAMAR COUNTY, AL",AL,2010,01075 ,010752010,,2900.0,14564,,19912.112057127164
"LAMAR COUNTY, AL",AL,2011,01075 ,010752011,,3665.0,14564,,25164.78989288657
"LAMAR COUNTY, AL",AL,2012,01075 ,010752012,,3766.0,14564,,25858.28069211755
"LAMAR COUNTY, AL",AL,2013,01075 ,010752013,,4172.0,14564,,28645.97638011535
"LAMAR COUNTY, AL",AL,2014,01075 ,010752014,,3819.0,14564,,26222.19170557539
"LAMAR COUNTY, AL",AL,2015,01075 ,010752015,,,14564,,
"LAUDERDALE COUNTY, AL",AL,2003,01077 ,010772003,,,92709,,
"LAUDERDALE COUNTY, AL",AL,2004,01077 ,010772004,,,92709,,
"LAUDERDALE COUNTY, AL",AL,2005,01077 ,010772005,,,92709,,
"LAUDERDALE COUNTY, AL",AL,2006,01077 ,010772006,,15329.0,92709,,16534.532785382216
"LAUDERDALE COUNTY, AL",AL,2007,01077 ,010772007,16.0,17802.0,92709,17.258302861642346,19202.019221434814
"LAUDERDALE COUNTY, AL",AL,2008,01077 ,010772008,16.0,19910.0,92709,17.258302861642346,21475.80062345619
"LAUDERDALE COUNTY, AL",AL,2009,01077 ,010772009,,22189.0,92709,,23934.030137311373
"LAUDERDALE COUNTY, AL",AL,2010,01077 ,010772010,10.0,24604.0,92709,10.786439288526465,26538.955225490514
"LAUDERDALE COUNTY, AL",AL,2011,01077 ,010772011,12.0,28988.0,92709,12.943727146231756,31267.730209580513
"LAUDERDALE COUNTY, AL",AL,2012,01077 ,010772012,,30022.0,92709,,32383.04803201415
"LAUDERDALE COUNTY, AL",AL,2013,01077 ,010772013,,29857.0,92709,,32205.071783753465
"LAUDERDALE COUNTY, AL",AL,2014,01077 ,010772014,,24062.0,92709,,25954.330216052378
"LAUDERDALE COUNTY, AL",AL,2015,01077 ,010772015,,,92709,,
"LAWRENCE COUNTY, AL",AL,2003,01079 ,010792003,,,34339,,
"LAWRENCE COUNTY, AL",AL,2004,01079 ,010792004,,,34339,,
"LAWRENCE COUNTY, AL",AL,2005,01079 ,010792005,,,34339,,
"LAWRENCE COUNTY, AL",AL,2006,01079 ,010792006,,4891.0,34339,,14243.28023530097
"LAWRENCE COUNTY, AL",AL,2007,01079 ,010792007,,5552.0,34339,,16168.205247677566
"LAWRENCE COUNTY, AL",AL,2008,01079 ,010792008,,7034.0,34339,,20483.997786773056
"LAWRENCE COUNTY, AL",AL,2009,01079 ,010792009,10.0,8199.0,34339,29.121407146393313,23876.64171932788
"LAWRENCE COUNTY, AL",AL,2010,01079 ,010792010,,8581.0,34339,,24989.079472320103
"LAWRENCE COUNTY, AL",AL,2011,01079 ,010792011,,9636.0,34339,,28061.387926264597
"LAWRENCE COUNTY, AL",AL,2012,01079 ,010792012,,11218.0,34339,,32668.39453682402
"LAWRENCE COUNTY, AL",AL,2013,01079 ,010792013,,12409.0,34339,,36136.754127959466
"LAWRENCE COUNTY, AL",AL,2014,01079 ,010792014,,9673.0,34339,,28169.13713270625
"LAWRENCE COUNTY, AL",AL,2015,01079 ,010792015,,,34339,,
"LEE COUNTY, AL",AL,2003,01081 ,010812003,,,140247,,
"LEE COUNTY, AL",AL,2004,01081 ,010812004,,,140247,,
"LEE COUNTY, AL",AL,2005,01081 ,010812005,,,140247,,
"LEE COUNTY, AL",AL,2006,01081 ,010812006,,10423.0,140247,,7431.888026125335
"LEE COUNTY, AL",AL,2007,01081 ,010812007,,12236.0,140247,,8724.607299977895
"LEE COUNTY, AL",AL,2008,01081 ,010812008,,12918.0,140247,,9210.89221159811
"LEE COUNTY, AL",AL,2009,01081 ,010812009,10.0,14888.0,140247,7.13027729648406,10615.556839005469
"LEE COUNTY, AL",AL,2010,01081 ,010812010,,14939.0,140247,,10651.921253217537
"LEE COUNTY, AL",AL,2011,01081 ,010812011,,16928.0,140247,,12070.133407488218
"LEE COUNTY, AL",AL,2012,01081 ,010812012,,18876.0,140247,,13459.111424843311
"LEE COUNTY, AL",AL,2013,01081 ,010812013,10.0,19446.0,140247,7.13027729648406,13865.537230742902
"LEE COUNTY, AL",AL,2014,01081 ,010812014,10.0,17491.0,140247,7.13027729648406,12471.56801928027
"LEE COUNTY, AL",AL,2015,01081 ,010812015,14.0,,140247,9.982388215077684,
"LIMESTONE COUNTY, AL",AL,2003,01083 ,010832003,,,82782,,
"LIMESTONE COUNTY, AL",AL,2004,01083 ,010832004,,,82782,,
"LIMESTONE COUNTY, AL",AL,2005,01083 ,010832005,,,82782,,
"LIMESTONE COUNTY, AL",AL,2006,01083 ,010832006,,9057.0,82782,,10940.78422845546
"LIMESTONE COUNTY, AL",AL,2007,01083 ,010832007,,9003.0,82782,,10875.552656374573
"LIMESTONE COUNTY, AL",AL,2008,01083 ,010832008,10.0,9989.0,82782,12.079920755719842,12066.63284288855
"LIMESTONE COUNTY, AL",AL,2009,01083 ,010832009,11.0,11414.0,82782,13.287912831291827,13788.021550578627
"LIMESTONE COUNTY, AL",AL,2010,01083 ,010832010,13.0,12355.0,82782,15.703896982435793,14924.742093691864
"LIMESTONE COUNTY, AL",AL,2011,01083 ,010832011,,15322.0,82782,,18508.85458191394
"LIMESTONE COUNTY, AL",AL,2012,01083 ,010832012,,18052.0,82782,,21806.67294822546
"LIMESTONE COUNTY, AL",AL,2013,01083 ,010832013,,17711.0,82782,,21394.74765045541
"LIMESTONE COUNTY, AL",AL,2014,01083 ,010832014,,16476.0,82782,,19902.87743712401
"LIMESTONE COUNTY, AL",AL,2015,01083 ,010832015,,,82782,,
"LOWNDES COUNTY, AL",AL,2003,01085 ,010852003,,,11299,,
"LOWNDES COUNTY, AL",AL,2004,01085 ,010852004,,,11299,,
"LOWNDES COUNTY, AL",AL,2005,01085 ,010852005,,,11299,,
"LOWNDES COUNTY, AL",AL,2006,01085 ,010852006,,176.0,11299,,1557.6599699088415
"LOWNDES COUNTY, AL",AL,2007,01085 ,010852007,,152.0,11299,,1345.2517921939996
"LOWNDES COUNTY, AL",AL,2008,01085 ,010852008,,344.0,11299,,3044.5172139127353
"LOWNDES COUNTY, AL",AL,2009,01085 ,010852009,,389.0,11299,,3442.7825471280644
"LOWNDES COUNTY, AL",AL,2010,01085 ,010852010,,434.0,11299,,3841.0478803433934
"LOWNDES COUNTY, AL",AL,2011,01085 ,010852011,,524.0,11299,,4637.578546774051
"LOWNDES COUNTY, AL",AL,2012,01085 ,010852012,,548.0,11299,,4849.986724488893
"LOWNDES COUNTY, AL",AL,2013,01085 ,010852013,,424.0,11299,,3752.544472962209
"LOWNDES COUNTY, AL",AL,2014,01085 ,010852014,,189.0,11299,,1672.7143995043807
"LOWNDES COUNTY, AL",AL,2015,01085 ,010852015,,,11299,,
"MACON COUNTY, AL",AL,2003,01087 ,010872003,,,21452,,
"MACON COUNTY, AL",AL,2004,01087 ,010872004,,,21452,,
"MACON COUNTY, AL",AL,2005,01087 ,010872005,,,21452,,
"MACON COUNTY, AL",AL,2006,01087 ,010872006,,1744.0,21452,,8129.778109267201
"MACON COUNTY, AL",AL,2007,01087 ,010872007,,2027.0,21452,,9449.00242401641
"MACON COUNTY, AL",AL,2008,01087 ,010872008,,2186.0,21452,,10190.192056684691
"MACON COUNTY, AL",AL,2009,01087 ,010872009,,1618.0,21452,,7542.420287152712
"MACON COUNTY, AL",AL,2010,01087 ,010872010,,1746.0,21452,,8139.101249300765
"MACON COUNTY, AL",AL,2011,01087 ,010872011,,1763.0,21452,,8218.347939586052
"MACON COUNTY, AL",AL,2012,01087 ,010872012,,2536.0,21452,,11821.74156255827
"MACON COUNTY, AL",AL,2013,01087 ,010872013,,5135.0,21452,,23937.162036173784
"MACON COUNTY, AL",AL,2014,01087 ,010872014,,2657.0,21452,,12385.79153458885
"MACON COUNTY, AL",AL,2015,01087 ,010872015,,,21452,,
"MADISON COUNTY, AL",AL,2003,01089 ,010892003,,,334811,,
"MADISON COUNTY, AL",AL,2004,01089 ,010892004,12.0,,334811,3.584111633130333,
"MADISON COUNTY, AL",AL,2005,01089 ,010892005,13.0,,334811,3.882787602557861,
"MADISON COUNTY, AL",AL,2006,01089 ,010892006,,62360.0,334811,,18625.43345350063
"MADISON COUNTY, AL",AL,2007,01089 ,010892007,11.0,75925.0,334811,3.2854356637028057,22676.972978785045
"MADISON COUNTY, AL",AL,2008,01089 ,010892008,20.0,86464.0,334811,5.973519388550556,25824.71902058176
"MADISON COUNTY, AL",AL,2009,01089 ,010892009,27.0,93399.0,334811,8.06425117454325,27896.03686856167
"MADISON COUNTY, AL",AL,2010,01089 ,010892010,28.0,113238.0,334811,8.362927143970778,33821.46942603439
"MADISON COUNTY, AL",AL,2011,01089 ,010892011,25.0,141126.0,334811,7.466899235688194,42150.944861429285
"MADISON COUNTY, AL",AL,2012,01089 ,010892012,25.0,152613.0,334811,7.466899235688194,45581.8357222433
"MADISON COUNTY, AL",AL,2013,01089 ,010892013,19.0,142329.0,334811,5.674843419123028,42510.2520526506
"MADISON COUNTY, AL",AL,2014,01089 ,010892014,19.0,120804.0,334811,5.674843419123028,36081.251810723064
"MADISON COUNTY, AL",AL,2015,01089 ,010892015,38.0,,334811,11.349686838246056,
"MARENGO COUNTY, AL",AL,2003,01091 ,010912003,,,21027,,
"MARENGO COUNTY, AL",AL,2004,01091 ,010912004,,,21027,,
"MARENGO COUNTY, AL",AL,2005,01091 ,010912005,,,21027,,
"MARENGO COUNTY, AL",AL,2006,01091 ,010912006,,2167.0,21027,,10305.797308222762
"MARENGO COUNTY, AL",AL,2007,01091 ,010912007,,2389.0,21027,,11361.582726970086
"MARENGO COUNTY, AL",AL,2008,01091 ,010912008,,2943.0,21027,,13996.290483663863
"MARENGO COUNTY, AL",AL,2009,01091 ,010912009,,3627.0,21027,,17249.25096304751
"MARENGO COUNTY, AL",AL,2010,01091 ,010912010,,3511.0,21027,,16697.57930280116
"MARENGO COUNTY, AL",AL,2011,01091 ,010912011,,4193.0,21027,,19941.028201835732
